quarter,NHCCI,NHCCI-Seasonally-Adjusted,grp9-pct-change-Grading-Excavation,grp9-pct-change-Bridge,grp9-pct-change-Asphalt,grp9-pct-change-Concrete,grp9-pct-change-Base-Stone,grp9-pct-change-Drainage,grp9-pct-change-Traffic-Control,grp9-pct-change-Electrical,grp9-pct-change-Utilities-erosion-control-clearing-painting-and-equipment,grp13-pct-change-Grading-Excavation,grp13-pct-change-Bridge,grp13-pct-change-Asphalt,grp13-pct-change-Concrete,grp13-pct-change-Base-Stone,grp13-pct-change-Drainage,grp13-pct-change-Traffic-Control,grp13-pct-change-Erosion-Control,grp13-pct-change-Clearing,grp13-pct-change-Electrical,grp13-pct-change-Structures,grp13-pct-change-Utility,grp13-pct-change-Equipment,grp25-pct-change-Grading-Excavation,grp25-pct-change-Bridge,grp25-pct-change-Asphalt,grp25-pct-change-Concrete_Pavement,grp25-pct-change-Concrete-Misc,grp25-pct-change-Concrete-Culvers,grp25-pct-change-Base-Stone,grp25-pct-change-Drainage-Pipe,grp25-pct-change-Drainage-Inlets-Catch-Basins,grp25-pct-change-Underdrain,grp25-pct-change-Traffic-Control,grp25-pct-change-Guard-Rail,grp25-pct-change-Fencing,grp25-pct-change-Signs-Permanent,grp25-pct-change-Striping-Pavement-Marking,grp25-pct-change-Clearing,grp25-pct-change-Equipment-Labor,grp25-pct-change-Grassing,grp25-pct-change-Erosion-Control,grp25-pct-change-Retaining-Wall,grp25-pct-change-Misc-Stone-Riprap,grp25-pct-change-Painting-Structures,grp25-pct-change-Buildings-Misc-Structures,grp25-pct-change-Electrical,grp25-pct-change-Utility
2005 Q3,1.371839,1.3473308046,1.27499218106268,1.0233291855599,3.11363554555512,0.237611380563579,0.294129256040929,0.269537740025359,0.374016432565209,0.091491045618297,0.375119737223029,1.27201242349758,1.02093758427027,3.10635873295899,0.237056063968241,0.293441852695961,0.268907808998577,0.373142326571724,0.145944471903791,0.207740943782168,0.091277223802857,0.01507822690017,0.020853829960394,0.001111014882231,1.27001311971182,1.01933291098814,3.10147626910141,0.130487010305094,0.12177605740287,0.004857848378443,0.292980631259557,0.001740075058166,0.182661897488259,0.078641443702845,0.142765935330535,-0.03817121082977,0.005082711653095,0.059986929435791,0.217448220750644,0.20741442397449,0.001109268627396,-0.016424438357318,0.053246308132243,0.059422591359456,0.028753123771568,0.007535009578517,0.009771557235194,0.091133757519733,0.020821052652368
2005 Q4,1.412496,1.4188815955,0.075279601205734,0.628979890187397,1.67502765224941,-0.202899940690603,0.054294408435147,0.308880361051583,0.26817920881652,0.144582005140632,0.011329196998256,0.075313522877512,0.629263314222693,1.67578243488277,-0.202991369248085,0.054318873987193,0.309019545340476,0.268300052797513,-0.014899490975895,-0.004441190792468,0.144647155102086,0.011572865358711,0.014130403109585,0.003636266737903,0.069180859393823,0.578023377484815,1.53932606754358,-0.296916054580344,0.251303303922524,0.099117561983566,0.049895772235345,0.234224586708956,0.025302709975887,0.034025492634582,0.06843616776305,0.198150368060249,-0.013428947027063,0.017668979726138,-0.039324186119876,-0.004079551515193,0.003340171171115,-0.028080647708913,0.042025339181217,-0.008578599120926,-0.012006095655328,0.001758313106279,0.008438846587281,0.13286876136743,0.012979786275696
2006 Q1,1.448616,1.4711208502,0.219355346472074,1.09883405068548,1.02111561970977,0.503161574636199,0.153374839868636,-0.018319972697934,-0.137519655206319,0.093701302438948,-0.376554265348042,0.214800599758313,1.07601759846215,0.999912931519133,0.492713807734798,0.15019012812553,-0.01793957241271,-0.134664164296457,-0.164870785056279,-0.140795958124107,0.091755666254613,0.012506642100556,-0.008325381259184,-0.014152672334485,0.216082101237368,1.08243712497258,1.0058784171904,0.262857296997975,0.079257628402697,0.121476615316252,0.151086163198203,0.024756730056477,0.023214455885057,-0.035871962337784,-0.016450164292895,-0.093572095478042,-0.007058020128253,0.043692531628713,-0.061847776126678,-0.141635947522467,-0.014237107239996,0.04527559060055,-0.015143886031574,-0.173448050998644,-0.018791717118211,0.010955404489361,-0.015692522656717,0.092303081030299,-0.008375050530717
2006 Q2,1.52135,1.5153483454,-0.151080556961746,-0.122798828365545,3.36392808052777,0.061851704626015,0.268469776831312,0.272527714625825,0.447595139773189,0.133516922371595,0.746953185391664,-0.150527501236052,-0.12234930264034,3.35161385753183,0.061625286085755,0.267486998184557,0.271530081213596,0.445956642686278,0.390825584184628,0.333974045039633,0.133028161278904,-0.002418825694848,0.027507778544521,0.012710333606474,-0.149861168340423,-0.12180770484438,3.33677742857657,0.128545586162824,-0.058480500109117,-0.014717130135258,0.266302926266415,0.163730874100443,0.084919324928261,0.018096921321152,0.199372274497643,0.125926805520677,-0.002352944625813,0.022284547367909,0.097085283613982,0.332495658088742,0.012654069380251,0.016233796188511,-0.006847932884138,0.257374319163144,0.155767672822596,-0.001361058092642,-0.001001213222519,0.132439291874005,0.027386011176723
2006 Q3,1.618392,1.5776705378,1.19379886122333,1.18908558411797,2.35172644409359,0.789872405230629,0.285141396120065,0.018131230877078,0.355881762178776,0.022457998133256,0.172612504487034,1.17573237152339,1.17109042330174,2.31613632663133,0.777918782123329,0.280826176634796,0.017856839849602,0.350495985389815,0.354358658033335,-0.12429194821161,0.022118127491107,0.009251758368215,0.061598204925926,-0.034383519554598,1.18143655069572,1.17677208163524,2.32737328577772,0.297881728427675,0.359712119821907,0.118184772190412,0.282188631958458,-0.110374771720781,0.128248027738033,-0.000299311654948,0.18664675100576,0.035871984617269,0.007538400810595,0.050177468933058,0.031179912820052,-0.124894962636683,-0.034550334528953,0.062673350283593,0.009678186048511,0.20977526273587,0.089101199342053,-0.001487627450269,0.011752989405012,0.022225435720343,0.061897054570484
2006 Q4,1.552662,1.5830014345,-0.587235557839758,-0.550041582127572,-1.52639428590107,-0.603501448948745,-0.390485561576303,-0.316437208331013,0.026720522703176,0.037616793807361,-0.15169114678608,-0.586366770339546,-0.549227821175572,-1.52413605744664,-0.602608596954249,-0.389907856535385,-0.315969054350749,0.02668099094618,-0.002872151471034,-0.11069768119104,0.037561141527874,0.001229880661014,-0.057484938258756,0.012349439721935,-0.536865232523678,-0.502861582339464,-1.39546730853336,-0.287944322052759,-0.290051820535146,0.05566620769115,-0.356991532658456,-0.006249455606899,-0.225601075689674,-0.05894026063506,-0.549278114998617,0.010747904960928,0.02120628558328,0.061123033559622,0.016847432769604,-0.101352497038077,0.011306890434216,-0.114827531220084,0.049801143140592,0.19168442643684,-0.025472043116937,0.002054452996576,-0.011742661443873,0.034390200806385,-0.052632015168969
2007 Q1,1.563617,1.5640161008,1.59759862410538,0.558048894204537,-0.766162520351302,0.064467641655616,0.382677225229114,0.085546324411392,-0.914978027016444,-0.017342405773982,-0.284304925529972,1.63373309737651,0.570670839749241,-0.783491578310045,0.065925770273099,0.391332615730674,0.08748121050859,-0.935672992826973,-0.240770195722058,-0.004474525296484,-0.017734656173092,-0.011803436885969,-0.039934512229162,-0.009710805194377,1.16105543955744,0.405562257240917,-0.556808918139897,-0.052582972065464,0.213747707014603,-0.020658970985541,0.278110826614744,0.021426197074088,0.02180956707899,0.017532093882181,-0.137250862038515,-0.068491599471041,-0.00255096000293,-0.209267810887754,-0.153257994374923,-0.003179939211497,-0.006901239383934,-0.036440181747781,0.011466207991878,-0.160942353372882,0.030327336698283,-0.002335728078093,-0.003833159124799,-0.012603600339997,-0.028380512538114
2007 Q2,1.561181,1.5546202264,-0.002615212442317,0.082664609797624,-0.330187492330845,0.248935808699893,-0.03115901856788,-0.058377394351516,0.102725111354088,-0.020476400426831,-0.147330865764938,-0.002892855447036,0.091440665700677,-0.365241717973645,0.275363981281083,-0.034467003566564,-0.064575007544782,0.113630882542448,-0.087995949959444,0.005304562572909,-0.022650269455251,0.001546786878725,-0.071877886290209,0.006592957313754,-0.00355665004177,0.11242264037094,-0.449050080709019,0.111199993870369,0.196358341639094,0.01559815680142,-0.042375802027878,-0.090809583137952,0.012280846003657,-0.005074667390526,0.052517588227338,-0.065415253589163,-0.018651836891591,0.082964090231171,0.100987678733326,0.006521747472954,0.008105777264265,0.010806571128556,-0.008925421893875,0.024085760155589,-0.091203255318956,-0.001136075595369,0.002747167001651,-0.027847600166845,-0.088370985705893
2007 Q3,1.53754,1.5214250543,-2.14773812999985,0.110576950081561,0.371925831578734,-0.339159730711628,-0.065116396694739,0.006991627517088,0.121171506507952,0.20248867432242,0.224560973955723,-2.17668068016478,0.112067066031137,0.376937840087702,-0.343730188847017,-0.065993894052151,0.007085845485814,0.12280439287799,-0.009753551323369,0.206265871084706,0.205217376862462,0.008559937468842,0.034107371632552,0.008813918741026,-2.31232953985625,0.119050988785002,0.400428280684733,-0.271008463953254,0.102118345669804,-0.103300761275287,-0.070106576525409,0.031127308055298,-0.067709453444623,0.043710788769985,0.056028236550056,0.08688396886792,-0.01826478464244,-0.040430994482192,0.035575266309002,0.219120181995037,0.009363194544013,0.044208530163507,-0.030388237774917,-0.048749713272045,0.032812268838728,0.023769503858251,-0.010446291945072,0.218006346518973,0.036232913571329
2007 Q4,1.514275,1.5216087212,-0.004175034379429,-0.472530384226542,-0.525527498255971,0.089738446312327,-0.079739402587323,-0.283779086982598,-0.278675842681529,-0.089807007878197,0.131370334733734,-0.004018225721294,-0.454782780725801,-0.50578939468462,0.086367991371614,-0.076744498238722,-0.273120727515747,-0.268209154147598,0.122298024617724,0.029748358481812,-0.086433977861207,-0.008423384923584,-0.086628436863999,0.012610730020769,-0.003932049507411,-0.445029357175194,-0.494942066170986,0.156607621109757,-0.011158761781102,-0.111803483785557,-0.075098610072768,-0.233479289233812,0.010570078194476,-0.023804636694748,-0.274229110505266,0.053072324608504,-0.004306154169494,0.003999869706037,-0.040803960489896,0.029110365240574,0.012340276089056,0.044977021237829,-0.056265132582556,0.115581079124036,0.007550874101579,-0.002508807909789,-0.000222705310996,-0.084580285877336,-0.084770574447185
2008 Q1,1.568627,1.5740988279,1.99479097137977,1.60757899187003,0.371744767952151,-0.208374021563833,0.225574764690787,0.246910491082983,-0.241276989035364,-0.030984927480574,-0.376655894146195,1.98946722334528,1.60328864484855,0.37075264620829,-0.207817907761806,0.224972745112666,0.246251530185488,-0.240633062988795,-0.213070808380853,-0.12015093910366,-0.030902234127857,-0.02991089399174,0.0060712904873,-0.009010079065165,1.94080496958424,1.56407229690054,0.361684057827448,-0.171185336685782,-0.051605848861107,0.061258214812341,0.219469924719423,0.261340724814948,-0.025173836532434,0.012584892211731,0.096128680998658,-0.118330451941702,-0.009595406258597,0.038475216695146,-0.247137875012849,-0.117212054033678,-0.008789693041925,-0.116852459518862,-0.004096907714872,-0.109522559658089,0.055601056444392,-0.002478482989213,-0.015907387738359,-0.03014636725839,0.005922787070188
2008 Q2,1.644059,1.6364177909,-0.504760672108325,0.692997880349699,3.58748809722954,0.267472971219597,0.202065448801258,-0.246839528535306,0.430624378719461,0.073698968450128,0.306034058684553,-0.505659839251037,0.694232367776768,3.5938787502379,0.267949440241676,0.202425402656046,-0.24727924169772,0.431391481186998,0.30766673929673,-0.033636294698556,0.073830253775686,0.086780881349388,-0.01653980403396,-0.046258534298606,-0.503733530186855,0.691587692693116,3.58018788529675,-0.041497463472722,0.274152930883687,0.043847689004166,0.20165426399596,-0.153015517373682,-0.055814765257133,-0.036542698844437,0.020848728995652,0.260668923703757,0.029061258121836,-0.041747060751248,0.156888392936226,-0.033508157390638,-0.046082312611786,0.057838174501165,0.000565826699038,0.189218081599083,0.079394521687098,0.004924917464579,0.072811619005612,0.07354899775441,-0.016476795746625
2008 Q3,1.784774,1.7689602812,0.699093824151692,1.32847613838344,6.13646429816997,-0.024120200290493,-0.357786943503038,0.1482185980725,0.503666142023232,0.067984393979496,0.057025695919048,0.700098956779834,1.33038617485655,6.14528709171297,-0.024154879393257,-0.358301357069785,0.148431701585224,0.504390295561139,-0.012027337150726,0.052446534117843,0.068082139559314,0.021727649408754,-0.002617217016864,-0.014727805891084,0.696032654358489,1.32265904935623,6.10959414353552,0.113749808254234,-0.034464052205957,-0.059287319568295,-0.356220277407102,0.096451228253282,0.028227656485204,0.024226766736504,0.082761278647782,0.145320737966246,0.072689237567811,0.053118823419101,0.141533386595756,0.052141915079127,-0.014642264104382,0.032296766411751,0.057785731070246,-0.126196563598266,0.031977962376418,0.018001045452352,0.006179542016679,0.067686706075528,-0.002602015758631
2008 Q4,1.626675,1.6687540928,-1.69624551899202,-2.27375347084368,-2.04709377286685,-1.31117004503366,-0.220991428104131,-0.419212436522764,-0.428332962494755,-0.187887433766097,-0.273529395781567,-1.69685703356425,-2.27457318273497,-2.04783177214035,-1.31164273629489,-0.22107109784004,-0.419363566996801,-0.42848738096158,-0.319798073431705,-0.010270880979826,-0.18795516918129,0.076049196134945,-0.041428601056668,0.025013833366327,-1.69669825939088,-2.27436035220325,-2.04764015719725,-0.799552926483157,-0.553452669185194,0.052319045133777,-0.221050412328055,-0.27890357924212,-0.045748730978995,-0.057803297430307,-0.148101154548921,-0.217281306102401,-0.03581127962613,-0.038234298496401,0.03032493043077,-0.01026991995058,0.025011492827956,-0.087320140535058,-0.1173323601388,-0.022610042914094,-0.118830568530948,0.040625731205611,-0.006133903885524,-0.187937582300045,-0.041424724591839
2009 Q1,1.49997,1.4885048159,-1.64184262921363,-0.141346583479349,-3.77531549087168,-0.637174696004935,-0.003900707524781,0.038145567117128,-0.564825599067077,-0.072632145530321,-0.990330451048493,-1.65197114325621,-0.142218549420479,-3.79860538290875,-0.641105421792077,-0.003924770926361,0.038380886826664,-0.568310003871456,-0.474601156249061,-0.464587284220363,-0.073080212701037,-0.038724003988712,0.032404812557202,-0.002880504652105,-1.68203145649362,-0.144806448243672,-3.86772721209036,-0.516444414128857,0.063277349749471,-0.086046742240007,-0.003996188540173,0.10725178034666,-0.043143731248289,-0.017932490782536,-0.255785516477384,-0.117614667526149,0.000916715245344,-0.040112011462648,-0.138703878296127,-0.473041208640731,-0.002932920135898,-0.085729182876618,-0.103039545039352,-0.212980691780825,-0.080277705183496,-0.04831537582105,0.00140836230902,-0.074410026501979,0.032994471050347
2009 Q2,1.439771,1.4325181267,-0.138762092635618,0.459179959585907,-3.00341871990772,-0.230182812426686,-0.344478082500568,-0.218906050836131,-0.475657142019562,-0.041895957228803,-0.019204488990689,-0.138876161858029,0.459557428049058,-3.00588767755255,-0.23037203401643,-0.344761260412146,-0.219086002366629,-0.476048155496027,-0.084641777405422,0.1144673092491,-0.041930397781278,-0.02435617943494,-0.016999726509291,-0.004390751268768,-0.136488262865823,0.45165559154383,-2.95420309685206,-0.02738830444033,-0.18583395436334,-0.057922831807121,-0.338833280672488,-0.105957982120004,-0.088869415217148,-0.021440162181419,-0.198101360449542,-0.182042468878641,-0.015692564733372,-0.013452415651235,-0.064363146855333,0.112499106995984,-0.004315254725328,0.015454029174975,-0.00863088392239,-0.119525056891217,0.014112245360107,-0.03233777402415,0.006268709852196,-0.041209427712232,-0.016707425577478
2009 Q3,1.429229,1.4268130215,-0.780753207115751,0.344931354791218,-0.163778659597419,-0.125968556262956,-0.051289226334877,-0.050204384117962,-0.062129208236718,-0.01967224866036,0.176685077212666,-0.788382190741326,0.348301787151396,-0.165378992150638,-0.127199434558314,-0.051790389435305,-0.050694946891068,-0.062736292196294,0.175543839057566,0.01345632889936,-0.019864472365656,-0.00101833619654,-0.008202081693014,0.005786123417097,-0.759186731137941,0.335403435343681,-0.159254658342572,0.028061290453413,-0.140465404157854,-0.007007571748749,-0.049872481784326,-0.07144722062706,0.027289939861284,0.001413473390816,-0.021138799918274,-0.014700317658621,-0.020703567249576,-0.021159189824072,0.025902084775022,0.012958012581322,0.005571851029506,0.011219872822156,-0.003876539433082,0.084932389678652,0.03121640685143,-0.001306443784427,0.000998301285395,-0.019128848943124,-0.007898341261533
2009 Q4,1.402628,1.4279987672,-0.457062608091407,-0.546883674074532,-0.465617328601089,-0.024605209037887,0.047435547651182,-0.03610727179262,0.049370087253815,-0.116473829211166,-0.311273457086989,-0.456262098526265,-0.545925849918829,-0.464801836233116,-0.024562114942018,0.04735246798901,-0.036044032732062,0.049283619397362,-0.27771491872476,0.01705756679072,-0.116269834367614,-0.016038227421303,-0.016580670994245,-0.020711813387606,-0.457427680073528,-0.547320489424271,-0.4659892336273,0.167298901475633,-0.194192487156909,0.010816767362254,0.047473436099056,0.054293066048024,-0.058347872214589,-0.034306842123291,0.079556600128404,0.045755410810448,0.016904900736308,-0.024410094306706,-0.058246780782849,0.017101142589923,-0.02076472443238,-0.116088443827297,-0.050251449098412,-0.09793638658748,-0.012956046177524,0.014418046185514,-0.043407595083944,-0.116566860965947,-0.016623028495944
2010 Q1,1.441913,1.4404144318,0.318065917102484,0.814248372851241,1.51002201384999,0.368555538717864,0.165924697128235,-0.05420966435178,-0.330511205812281,0.017401819251401,-0.008720001629582,0.315081675162118,0.806608716998317,1.49585428703669,0.3650975797151,0.164367914669821,-0.053701044140376,-0.327410196181563,0.03743658083308,-0.031242815737376,0.017238547314415,-0.017128960982787,0.039201497751779,-0.010626295118781,0.310952684594805,0.796038506049837,1.47625185148915,0.122269642177588,0.25135996696144,-0.025144983086853,0.16221395390121,-0.046364184092802,-0.052187734633985,0.045224528199986,-0.153180075686794,-0.03255214918266,-0.014167072187629,0.02061744669699,-0.118250446247512,-0.03083339399806,-0.010487042728157,-0.092114380764979,0.099394230810451,0.004460387593562,0.049424420396252,-0.003671743111818,-0.01417735193001,0.01701264462051,0.038687781383373
2010 Q2,1.438427,1.4312538095,-0.077008984421554,0.068592949028956,0.081182347468287,-0.118004805525866,-0.031955184634551,-0.031659146988435,-0.065455925090134,-0.0840712839694,0.016618820153246,-0.077919913864587,0.06940432628105,0.082142643110323,-0.119400669330741,-0.032333178437697,-0.032033639001277,-0.066230194897013,0.038566394217082,-0.043745091842642,-0.085065752476835,0.017368506548927,0.00859813580145,-0.001112780077577,-0.08775878438686,0.078167941963923,0.092514713466647,-0.059458616788854,-0.104178289348727,0.034481530722482,-0.036415856931639,-0.065566462928272,0.032852601628199,-0.001391301012661,-0.012117814853376,-0.056629238028268,-0.00265535139884,-0.053951693961714,0.074248794038478,-0.049268741352082,-0.001253289718247,0.032282497813569,0.043428457773845,-0.015581976554776,-0.017099029463946,0.015973496423332,0.00373830561421,-0.095806920963683,0.009683813910773
